"Year","Rate","Bracket","Type"
1973,0.23,8000,"Head of Household"
1973,0.25,10000,"Head of Household"
1973,0.27,12000,"Head of Household"
1973,0.28,14000,"Head of Household"
1973,0.31,16000,"Head of Household"
1973,0.32,18000,"Head of Household"
1973,0.35,20000,"Head of Household"
1973,0.36,22000,"Head of Household"
1973,0.38,24000,"Head of Household"
1973,0.41,26000,"Head of Household"
1973,0.42,28000,"Head of Household"
1973,0.45,32000,"Head of Household"
1973,0.48,36000,"Head of Household"
1973,0.51,38000,"Head of Household"
1973,0.52,40000,"Head of Household"
1973,0.55,44000,"Head of Household"
1973,0.56,50000,"Head of Household"
1973,0.58,52000,"Head of Household"
1973,0.59,64000,"Head of Household"
1973,0.61,70000,"Head of Household"
1973,0.62,76000,"Head of Household"
1973,0.63,80000,"Head of Household"
1973,0.64,88000,"Head of Household"
1973,0.66,100000,"Head of Household"
1973,0.67,120000,"Head of Household"
1973,0.68,140000,"Head of Household"
1973,0.69,160000,"Head of Household"
1973,0.7,180000,"Head of Household"
1972,0.14,0,"Head of Household"
1972,0.16,1000,"Head of Household"
1972,0.18,2000,"Head of Household"
1972,0.19,4000,"Head of Household"
1972,0.22,6000,"Head of Household"
1972,0.23,8000,"Head of Household"
1972,0.25,10000,"Head of Household"
1972,0.27,12000,"Head of Household"
1972,0.28,14000,"Head of Household"
1972,0.31,16000,"Head of Household"
1972,0.32,18000,"Head of Household"
1972,0.35,20000,"Head of Household"
1972,0.36,22000,"Head of Household"
1972,0.38,24000,"Head of Household"
1972,0.41,26000,"Head of Household"
1972,0.42,28000,"Head of Household"
1972,0.45,32000,"Head of Household"
1972,0.48,36000,"Head of Household"
1972,0.51,38000,"Head of Household"
1972,0.52,40000,"Head of Household"
1972,0.55,44000,"Head of Household"
1972,0.56,50000,"Head of Household"
1972,0.58,52000,"Head of Household"
1972,0.59,64000,"Head of Household"
1972,0.61,70000,"Head of Household"
1972,0.62,76000,"Head of Household"
1972,0.63,80000,"Head of Household"
1972,0.64,88000,"Head of Household"
1972,0.66,100000,"Head of Household"
1972,0.67,120000,"Head of Household"
1972,0.68,140000,"Head of Household"
1972,0.69,160000,"Head of Household"
1972,0.7,180000,"Head of Household"
1971,0.14,0,"Head of Household"
1971,0.16,1000,"Head of Household"
1971,0.18,2000,"Head of Household"
1971,0.19,4000,"Head of Household"
1971,0.22,6000,"Head of Household"
1971,0.23,8000,"Head of Household"
1971,0.25,10000,"Head of Household"
1971,0.27,12000,"Head of Household"
1971,0.28,14000,"Head of Household"
1971,0.31,16000,"Head of Household"
1971,0.32,18000,"Head of Household"
1971,0.35,20000,"Head of Household"
1971,0.36,22000,"Head of Household"
1971,0.38,24000,"Head of Household"
1971,0.41,26000,"Head of Household"
1971,0.42,28000,"Head of Household"
1971,0.45,32000,"Head of Household"
1971,0.48,36000,"Head of Household"
1971,0.51,38000,"Head of Household"
1971,0.52,40000,"Head of Household"
1971,0.55,44000,"Head of Household"
1971,0.56,50000,"Head of Household"
1971,0.58,52000,"Head of Household"
1971,0.59,64000,"Head of Household"
1971,0.61,70000,"Head of Household"
1971,0.62,76000,"Head of Household"
1971,0.63,80000,"Head of Household"
1971,0.64,88000,"Head of Household"
1971,0.66,100000,"Head of Household"
1971,0.67,120000,"Head of Household"
1971,0.68,140000,"Head of Household"
1971,0.69,160000,"Head of Household"
1971,0.7,180000,"Head of Household"
1970,0.14,0,"Head of Household"
1970,0.16,1000,"Head of Household"
1970,0.18,2000,"Head of Household"
1970,0.2,4000,"Head of Household"
1970,0.22,6000,"Head of Household"
1970,0.25,8000,"Head of Household"
1970,0.27,10000,"Head of Household"
1970,0.31,12000,"Head of Household"
1970,0.32,14000,"Head of Household"
1970,0.35,16000,"Head of Household"
1970,0.36,18000,"Head of Household"
1970,0.4,20000,"Head of Household"
1970,0.41,22000,"Head of Household"
1970,0.43,24000,"Head of Household"
1970,0.45,26000,"Head of Household"
1970,0.46,28000,"Head of Household"
1970,0.48,32000,"Head of Household"
1970,0.5,36000,"Head of Household"
1970,0.52,38000,"Head of Household"
1970,0.53,40000,"Head of Household"
1970,0.55,44000,"Head of Household"
1970,0.56,50000,"Head of Household"
1970,0.58,52000,"Head of Household"
1970,0.59,64000,"Head of Household"
1970,0.61,70000,"Head of Household"
1970,0.62,76000,"Head of Household"
1970,0.63,80000,"Head of Household"
1970,0.64,88000,"Head of Household"
1970,0.66,100000,"Head of Household"
1970,0.67,120000,"Head of Household"
1970,0.68,140000,"Head of Household"
1970,0.69,160000,"Head of Household"
1970,0.7,180000,"Head of Household"
1969,0.14,0,"Head of Household"
1969,0.16,1000,"Head of Household"
1969,0.18,2000,"Head of Household"
1969,0.2,4000,"Head of Household"
1969,0.22,6000,"Head of Household"
1969,0.25,8000,"Head of Household"
1969,0.27,10000,"Head of Household"
1969,0.31,12000,"Head of Household"
1969,0.32,14000,"Head of Household"
1969,0.35,16000,"Head of Household"
1969,0.36,18000,"Head of Household"
1969,0.4,20000,"Head of Household"
1969,0.41,22000,"Head of Household"
1969,0.43,24000,"Head of Household"
1969,0.45,26000,"Head of Household"
1969,0.46,28000,"Head of Household"
1969,0.48,32000,"Head of Household"
1969,0.5,36000,"Head of Household"
1969,0.52,38000,"Head of Household"
1969,0.53,40000,"Head of Household"
1969,0.55,44000,"Head of Household"
1969,0.56,50000,"Head of Household"
1969,0.58,52000,"Head of Household"
1969,0.59,64000,"Head of Household"
1969,0.61,70000,"Head of Household"
1969,0.62,76000,"Head of Household"
1969,0.63,80000,"Head of Household"
1969,0.64,88000,"Head of Household"
1969,0.66,100000,"Head of Household"
1969,0.67,120000,"Head of Household"
1969,0.68,140000,"Head of Household"
1969,0.69,160000,"Head of Household"
1969,0.7,180000,"Head of Household"
1968,0.14,0,"Head of Household"
1968,0.16,1000,"Head of Household"
1968,0.18,2000,"Head of Household"
1968,0.2,4000,"Head of Household"
1968,0.22,6000,"Head of Household"
1968,0.25,8000,"Head of Household"
1968,0.27,10000,"Head of Household"
1968,0.31,12000,"Head of Household"
1968,0.32,14000,"Head of Household"
1968,0.35,16000,"Head of Household"
1968,0.36,18000,"Head of Household"
1968,0.4,20000,"Head of Household"
1968,0.41,22000,"Head of Household"
1968,0.43,24000,"Head of Household"
1968,0.45,26000,"Head of Household"
1968,0.46,28000,"Head of Household"
1968,0.48,32000,"Head of Household"
1968,0.5,36000,"Head of Household"
1968,0.52,38000,"Head of Household"
1968,0.53,40000,"Head of Household"
1968,0.55,44000,"Head of Household"
1968,0.56,50000,"Head of Household"
1968,0.58,52000,"Head of Household"
1968,0.59,64000,"Head of Household"
1968,0.61,70000,"Head of Household"
1968,0.62,76000,"Head of Household"
1968,0.63,80000,"Head of Household"
1968,0.64,88000,"Head of Household"
1968,0.66,100000,"Head of Household"
1968,0.67,120000,"Head of Household"
1968,0.68,140000,"Head of Household"
1968,0.69,160000,"Head of Household"
1968,0.7,180000,"Head of Household"
1967,0.14,0,"Head of Household"
1967,0.16,1000,"Head of Household"
1967,0.18,2000,"Head of Household"
1967,0.2,4000,"Head of Household"
1967,0.22,6000,"Head of Household"
1967,0.25,8000,"Head of Household"
1967,0.27,10000,"Head of Household"
1967,0.31,12000,"Head of Household"
1967,0.32,14000,"Head of Household"
1967,0.35,16000,"Head of Household"
1967,0.36,18000,"Head of Household"
1967,0.4,20000,"Head of Household"
1967,0.41,22000,"Head of Household"
1967,0.43,24000,"Head of Household"
1967,0.45,26000,"Head of Household"
1967,0.46,28000,"Head of Household"
1967,0.48,32000,"Head of Household"
1967,0.5,36000,"Head of Household"
1967,0.52,38000,"Head of Household"
1967,0.53,40000,"Head of Household"
1967,0.55,44000,"Head of Household"
1967,0.56,50000,"Head of Household"
1967,0.58,52000,"Head of Household"
1967,0.59,64000,"Head of Household"
1967,0.61,70000,"Head of Household"
1967,0.62,76000,"Head of Household"
1967,0.63,80000,"Head of Household"
1967,0.64,88000,"Head of Household"
1967,0.66,100000,"Head of Household"
1967,0.67,120000,"Head of Household"
1967,0.68,140000,"Head of Household"
1967,0.69,160000,"Head of Household"
1967,0.7,180000,"Head of Household"
1966,0.14,0,"Head of Household"
1966,0.16,1000,"Head of Household"
1966,0.18,2000,"Head of Household"
1966,0.2,4000,"Head of Household"
1966,0.22,6000,"Head of Household"
1966,0.25,8000,"Head of Household"
1966,0.27,10000,"Head of Household"
1966,0.31,12000,"Head of Household"
1966,0.32,14000,"Head of Household"
1966,0.35,16000,"Head of Household"
1966,0.36,18000,"Head of Household"
1966,0.4,20000,"Head of Household"
1966,0.41,22000,"Head of Household"
1966,0.43,24000,"Head of Household"
1966,0.45,26000,"Head of Household"
1966,0.46,28000,"Head of Household"
1966,0.48,32000,"Head of Household"
1966,0.5,36000,"Head of Household"
1966,0.52,38000,"Head of Household"
1966,0.53,40000,"Head of Household"
1966,0.55,44000,"Head of Household"
1966,0.56,50000,"Head of Household"
1966,0.58,52000,"Head of Household"
1966,0.59,64000,"Head of Household"
1966,0.61,70000,"Head of Household"
1966,0.62,76000,"Head of Household"
1966,0.63,80000,"Head of Household"
1966,0.64,88000,"Head of Household"
1966,0.66,100000,"Head of Household"
1966,0.67,120000,"Head of Household"
1966,0.68,140000,"Head of Household"
1966,0.69,160000,"Head of Household"
1966,0.7,180000,"Head of Household"
1965,0.14,0,"Head of Household"
1965,0.16,1000,"Head of Household"
1965,0.18,2000,"Head of Household"
1965,0.2,4000,"Head of Household"
1965,0.22,6000,"Head of Household"
1965,0.25,8000,"Head of Household"
1965,0.27,10000,"Head of Household"
1965,0.31,12000,"Head of Household"
1965,0.32,14000,"Head of Household"
1965,0.35,16000,"Head of Household"
1965,0.36,18000,"Head of Household"
1965,0.4,20000,"Head of Household"
1965,0.41,22000,"Head of Household"
1965,0.43,24000,"Head of Household"
1965,0.45,26000,"Head of Household"
1965,0.46,28000,"Head of Household"
1965,0.48,32000,"Head of Household"
1965,0.5,36000,"Head of Household"
1965,0.52,38000,"Head of Household"
1965,0.53,40000,"Head of Household"
1965,0.55,44000,"Head of Household"
1965,0.56,50000,"Head of Household"
1965,0.58,52000,"Head of Household"
1965,0.59,64000,"Head of Household"
1965,0.61,70000,"Head of Household"
1965,0.62,76000,"Head of Household"
1965,0.63,80000,"Head of Household"
1965,0.64,88000,"Head of Household"
1965,0.66,100000,"Head of Household"
1965,0.67,120000,"Head of Household"
1965,0.68,140000,"Head of Household"
1965,0.69,160000,"Head of Household"
1965,0.7,180000,"Head of Household"
1964,0.16,0,"Head of Household"
1964,0.175,1000,"Head of Household"
1964,0.19,2000,"Head of Household"
1964,0.22,4000,"Head of Household"
1964,0.23,6000,"Head of Household"
1964,0.27,8000,"Head of Household"
1964,0.29,10000,"Head of Household"
1964,0.32,12000,"Head of Household"
1964,0.34,14000,"Head of Household"
1964,0.375,16000,"Head of Household"
1964,0.39,18000,"Head of Household"
1964,0.425,20000,"Head of Household"
1964,0.435,22000,"Head of Household"
1964,0.455,24000,"Head of Household"
1964,0.47,26000,"Head of Household"
1964,0.485,28000,"Head of Household"
1964,0.515,32000,"Head of Household"
1964,0.53,36000,"Head of Household"
1964,0.54,38000,"Head of Household"
1964,0.56,40000,"Head of Household"
1964,0.585,44000,"Head of Household"
1964,0.595,50000,"Head of Household"
1964,0.61,52000,"Head of Household"
1964,0.62,60000,"Head of Household"
1964,0.635,64000,"Head of Household"
1964,0.65,70000,"Head of Household"
1964,0.66,76000,"Head of Household"
1964,0.67,80000,"Head of Household"
1964,0.69,88000,"Head of Household"
1964,0.695,90000,"Head of Household"
1964,0.71,100000,"Head of Household"
1964,0.725,120000,"Head of Household"
1964,0.74,140000,"Head of Household"
1964,0.75,160000,"Head of Household"
1964,0.755,180000,"Head of Household"
1964,0.77,200000,"Head of Household"
1963,0.2,0,"Head of Household"
1963,0.21,2000,"Head of Household"
1963,0.24,4000,"Head of Household"
1963,0.26,6000,"Head of Household"
1963,0.3,8000,"Head of Household"
1963,0.32,10000,"Head of Household"
1963,0.36,12000,"Head of Household"
1963,0.39,14000,"Head of Household"
1963,0.42,16000,"Head of Household"
1963,0.43,18000,"Head of Household"
1963,0.47,20000,"Head of Household"
1963,0.49,22000,"Head of Household"
1963,0.52,24000,"Head of Household"
1963,0.54,28000,"Head of Household"
1963,0.58,32000,"Head of Household"
1963,0.62,38000,"Head of Household"
1963,0.66,44000,"Head of Household"
1963,0.68,50000,"Head of Household"
1963,0.71,60000,"Head of Household"
1963,0.74,70000,"Head of Household"
1963,0.76,80000,"Head of Household"
1963,0.8,90000,"Head of Household"
1963,0.83,100000,"Head of Household"
1963,0.87,150000,"Head of Household"
1963,0.9,200000,"Head of Household"
1963,0.91,300000,"Head of Household"
1962,0.2,0,"Head of Household"
1962,0.21,2000,"Head of Household"
1962,0.24,4000,"Head of Household"
1962,0.26,6000,"Head of Household"
1962,0.3,8000,"Head of Household"
1962,0.32,10000,"Head of Household"
1962,0.36,12000,"Head of Household"
1962,0.39,14000,"Head of Household"
1962,0.42,16000,"Head of Household"
1962,0.43,18000,"Head of Household"
1962,0.47,20000,"Head of Household"
1962,0.49,22000,"Head of Household"
1962,0.52,24000,"Head of Household"
1962,0.54,28000,"Head of Household"
1962,0.58,32000,"Head of Household"
1962,0.62,38000,"Head of Household"
1962,0.66,44000,"Head of Household"
1962,0.68,50000,"Head of Household"
1962,0.71,60000,"Head of Household"
1962,0.74,70000,"Head of Household"
1962,0.76,80000,"Head of Household"
1962,0.8,90000,"Head of Household"
1962,0.83,100000,"Head of Household"
1962,0.87,150000,"Head of Household"
1962,0.9,200000,"Head of Household"
1962,0.91,300000,"Head of Household"
1961,0.2,0,"Head of Household"
1961,0.21,2000,"Head of Household"
1961,0.24,4000,"Head of Household"
1961,0.26,6000,"Head of Household"
1961,0.3,8000,"Head of Household"
1961,0.32,10000,"Head of Household"
1961,0.36,12000,"Head of Household"
1961,0.39,14000,"Head of Household"
1961,0.42,16000,"Head of Household"
1961,0.43,18000,"Head of Household"
1961,0.47,20000,"Head of Household"
1961,0.49,22000,"Head of Household"
1961,0.52,24000,"Head of Household"
1961,0.54,28000,"Head of Household"
1961,0.58,32000,"Head of Household"
1961,0.62,38000,"Head of Household"
1961,0.66,44000,"Head of Household"
1961,0.68,50000,"Head of Household"
1961,0.71,60000,"Head of Household"
1961,0.74,70000,"Head of Household"
1961,0.76,80000,"Head of Household"
1961,0.8,90000,"Head of Household"
1961,0.83,100000,"Head of Household"
1961,0.87,150000,"Head of Household"
1961,0.9,200000,"Head of Household"
1961,0.91,300000,"Head of Household"
1960,0.2,0,"Head of Household"
1960,0.21,2000,"Head of Household"
1960,0.24,4000,"Head of Household"
1960,0.26,6000,"Head of Household"
1960,0.3,8000,"Head of Household"
1960,0.32,10000,"Head of Household"
1960,0.36,12000,"Head of Household"
1960,0.39,14000,"Head of Household"
1960,0.42,16000,"Head of Household"
1960,0.43,18000,"Head of Household"
1960,0.47,20000,"Head of Household"
1960,0.49,22000,"Head of Household"
1960,0.52,24000,"Head of Household"
1960,0.54,28000,"Head of Household"
1960,0.58,32000,"Head of Household"
1960,0.62,38000,"Head of Household"
1960,0.66,44000,"Head of Household"
1960,0.68,50000,"Head of Household"
1960,0.71,60000,"Head of Household"
1960,0.74,70000,"Head of Household"
1960,0.76,80000,"Head of Household"
1960,0.8,90000,"Head of Household"
1960,0.83,100000,"Head of Household"
1960,0.87,150000,"Head of Household"
1960,0.9,200000,"Head of Household"
1960,0.91,300000,"Head of Household"
1959,0.2,0,"Head of Household"
1959,0.21,2000,"Head of Household"
1959,0.24,4000,"Head of Household"
1959,0.26,6000,"Head of Household"
1959,0.3,8000,"Head of Household"
1959,0.32,10000,"Head of Household"
1959,0.36,12000,"Head of Household"
1959,0.39,14000,"Head of Household"
1959,0.42,16000,"Head of Household"
1959,0.43,18000,"Head of Household"
1959,0.47,20000,"Head of Household"
1959,0.49,22000,"Head of Household"
1959,0.52,24000,"Head of Household"
1959,0.54,28000,"Head of Household"
1959,0.58,32000,"Head of Household"
1959,0.62,38000,"Head of Household"
1959,0.66,44000,"Head of Household"
1959,0.68,50000,"Head of Household"
1959,0.71,60000,"Head of Household"
1959,0.74,70000,"Head of Household"
1959,0.76,80000,"Head of Household"
1959,0.8,90000,"Head of Household"
1959,0.83,100000,"Head of Household"
1959,0.87,150000,"Head of Household"
1959,0.9,200000,"Head of Household"
1959,0.91,300000,"Head of Household"
1958,0.2,0,"Head of Household"
1958,0.21,2000,"Head of Household"
1958,0.24,4000,"Head of Household"
1958,0.26,6000,"Head of Household"
1958,0.3,8000,"Head of Household"
1958,0.32,10000,"Head of Household"
1958,0.36,12000,"Head of Household"
1958,0.39,14000,"Head of Household"
1958,0.42,16000,"Head of Household"
1958,0.43,18000,"Head of Household"
1958,0.47,20000,"Head of Household"
1958,0.49,22000,"Head of Household"
1958,0.52,24000,"Head of Household"
1958,0.54,28000,"Head of Household"
1958,0.58,32000,"Head of Household"
1958,0.62,38000,"Head of Household"
1958,0.66,44000,"Head of Household"
1958,0.68,50000,"Head of Household"
1958,0.71,60000,"Head of Household"
1958,0.74,70000,"Head of Household"
1958,0.76,80000,"Head of Household"
1958,0.8,90000,"Head of Household"
1958,0.83,100000,"Head of Household"
1958,0.87,150000,"Head of Household"
1958,0.9,200000,"Head of Household"
1958,0.91,300000,"Head of Household"
1957,0.2,0,"Head of Household"
1957,0.21,2000,"Head of Household"
1957,0.24,4000,"Head of Household"
1957,0.26,6000,"Head of Household"
1957,0.3,8000,"Head of Household"
1957,0.32,10000,"Head of Household"
1957,0.36,12000,"Head of Household"
1957,0.39,14000,"Head of Household"
1957,0.42,16000,"Head of Household"
1957,0.43,18000,"Head of Household"
1957,0.47,20000,"Head of Household"
1957,0.49,22000,"Head of Household"
1957,0.52,24000,"Head of Household"
1957,0.54,28000,"Head of Household"
1957,0.58,32000,"Head of Household"
1957,0.62,38000,"Head of Household"
1957,0.66,44000,"Head of Household"
1957,0.68,50000,"Head of Household"
1957,0.71,60000,"Head of Household"
1957,0.74,70000,"Head of Household"
1957,0.76,80000,"Head of Household"
1957,0.8,90000,"Head of Household"
1957,0.83,100000,"Head of Household"
1957,0.87,150000,"Head of Household"
1957,0.9,200000,"Head of Household"
1957,0.91,300000,"Head of Household"
1956,0.2,0,"Head of Household"
1956,0.21,2000,"Head of Household"
1956,0.24,4000,"Head of Household"
1956,0.26,6000,"Head of Household"
1956,0.3,8000,"Head of Household"
1956,0.32,10000,"Head of Household"
1956,0.36,12000,"Head of Household"
1956,0.39,14000,"Head of Household"
1956,0.42,16000,"Head of Household"
1956,0.43,18000,"Head of Household"
1956,0.47,20000,"Head of Household"
